,id,questionID,respondent,section,question,answer,value,explanation,variant,type,form
925,1112,20021,47,questionnaire,Do you start doing one thing at home and get distracted into doing something else?,Very often,,,cfq_classic,classic,cfq
926,1113,20022,47,questionnaire,Do you find you can't quite remember something although it's on the tip of your tongue?,Quite often,,,cfq_classic,classic,cfq
927,1136,20023,47,questionnaire,Do you forget what you came to the shops to buy?,Very rarely,,,cfq_classic,classic,cfq
928,1140,20024,47,questionnaire,Do you drop things?,Never,,,cfq_classic,classic,cfq
929,1141,20025,47,questionnaire,Do you find you can't think of anything to say?,Occasionally,,,cfq_classic,classic,cfq
930,1158,20201,47,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Strongly agree,5.0,the AI listened to my answers giving me reinforcement when needed,cfq_classic,classic,cfq
931,1161,20202,47,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,"seamless, i enjoy speaking to AI as it is often very positive",cfq_classic,classic,cfq
932,1163,20203,47,feedback,How would you rate your overall experience with this survey?,Very good,5.0,very straightforward and easy to navigate,cfq_classic,classic,cfq
933,1166,20200,47,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,"voice based ai just feels more robotic, text based feels like it has more of a soul",cfq_classic,classic,cfq
934,1167,20206,47,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,cfq_classic,classic,cfq
935,1169,20205,47,feedback,Is there anything else you'd like to tell us regarding this study?,"no, everything was great",,,cfq_classic,classic,cfq
936,856,20101,50,demographics,What is your age?,18-24,,,cfq_classic,classic,cfq
937,857,20102,50,demographics,Which gender do you identify as?,Female,,,cfq_classic,classic,cfq
938,859,20103,50,demographics,How do you identify yourself in terms of race?,White,,,cfq_classic,classic,cfq
939,860,20104,50,demographics,What is the highest education level you have completed?,High school diploma,,,cfq_classic,classic,cfq
940,863,20109,50,demographics,"What is your personal income per year, after tax?","£0 - £9,999",,,cfq_classic,classic,cfq
941,864,20105,50,demographics,How often do you use a computer?,Multiple times a day,,,cfq_classic,classic,cfq
942,866,20106,50,demographics,What is your general attitude towards artificial intelligence?,Somewhat positive,,,cfq_classic,classic,cfq
943,867,20107,50,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,cfq_classic,classic,cfq
944,869,20108,50,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,cfq_classic,classic,cfq
945,872,20110,50,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,cfq_classic,classic,cfq
946,922,20000,50,questionnaire,Do you read something and find you haven't been thinking about it and must read it again?,Very often,,,cfq_classic,classic,cfq
947,926,20001,50,questionnaire,Do you find you forget why you went from one part of the house to the other?,Quite often,,,cfq_classic,classic,cfq
948,956,20002,50,questionnaire,Do you fail to notice signposts on the road?,Very rarely,,,cfq_classic,classic,cfq
949,960,20003,50,questionnaire,Do you find you confuse right and left when giving directions?,Quite often,,,cfq_classic,classic,cfq
950,962,20004,50,questionnaire,Do you bump into people?,Very rarely,,,cfq_classic,classic,cfq
951,963,20005,50,questionnaire,Do you forget whether you've turned off a light or a fire or locked the door?,Very often,,,cfq_classic,classic,cfq
952,1011,20006,50,questionnaire,Do you fail to listen to people's names when you are meeting them?,Very rarely,,,cfq_classic,classic,cfq
953,1049,20007,50,questionnaire,Do you say something and realize afterwards that it might be taken as insulting?,Occasionally,,,cfq_classic,classic,cfq
954,1054,20008,50,questionnaire,Do you fail to hear people speaking to you when you are doing something else?,Quite often,,,cfq_classic,classic,cfq
955,1083,20009,50,questionnaire,Do you go to summer vacations?,"Very often, Never",,,cfq_classic,classic,cfq
956,1086,20010,50,questionnaire,Do you lose your temper and regret it?,Very rarely,,,cfq_classic,classic,cfq
957,1088,20011,50,questionnaire,Do you leave important letters unanswered for days?,Occasionally,,,cfq_classic,classic,cfq
958,1090,20012,50,questionnaire,Do you find you forget which way to turn on a road you know well but rarely use?,Very rarely,,,cfq_classic,classic,cfq
959,1093,20013,50,questionnaire,Do you fail to see what you want in a supermarket (although it's there)?,Occasionally,,,cfq_classic,classic,cfq
960,1095,20014,50,questionnaire,Do you find yourself suddenly wondering whether you've used a word correctly?,Occasionally,,,cfq_classic,classic,cfq
961,1097,20015,50,questionnaire,Do you have trouble making up your mind?,Very often,,,cfq_classic,classic,cfq
962,1099,20016,50,questionnaire,Do you forget appointments?,Occasionally,,,cfq_classic,classic,cfq
963,1101,20017,50,questionnaire,Do you forget where you put something like a newspaper or a book?,Very rarely,,,cfq_classic,classic,cfq
964,1129,20018,50,questionnaire,Do you accidentally throw away the thing you want and keep what you meant to throw away?,Very rarely,,,cfq_classic,classic,cfq
965,1132,20019,50,questionnaire,Do you daydream when you ought to be listening to something?,Quite often,,,cfq_classic,classic,cfq
966,1143,20020,50,questionnaire,Do you forget people's names?,Very rarely,,,cfq_classic,classic,cfq
967,1144,20021,50,questionnaire,Do you start doing one thing at home and get distracted into doing something else?,Very often,,,cfq_classic,classic,cfq
968,1148,20022,50,questionnaire,Do you find you can't quite remember something although it's on the tip of your tongue?,Quite often,,,cfq_classic,classic,cfq
969,1162,20023,50,questionnaire,Do you forget what you came to the shops to buy?,Occasionally,,,cfq_classic,classic,cfq
970,1170,20024,50,questionnaire,Do you drop things?,Quite often,,,cfq_classic,classic,cfq
971,1171,20025,50,questionnaire,Do you find you can't think of anything to say?,Quite often,,,cfq_classic,classic,cfq
972,1192,20201,50,feedback,How much do you agree with this statement: The conversation with the AI assistant felt natural.,Neutral,3.0,"it felt like i was talking to a person but not a friends, it felt more professional and very proper",cfq_classic,classic,cfq
973,1198,20202,50,feedback,How would you rate the overall experience of interacting with the AI assistant?,Very good,5.0,the AI asked a lot of questions and it kept me engaged and interested in the conversation. the AI also made me feel very validated,cfq_classic,classic,cfq
974,1199,20203,50,feedback,How would you rate your overall experience with this survey?,Very good,5.0,"it was a nice easy going survey, i didnt struggle to answer any of the questions and it was interesting getting to know more about my cognitive traits",cfq_classic,classic,cfq
975,1200,20200,50,feedback,"During this survey, you interacted with a text-based AI assistant. If you had to choose, would you prefer this format or a voice-based assistant (where the AI speaks to you, and you also respond by speaking) for a similar survey in the future?",I prefer the text-based AI assistant (current version),3.0,"i dont like talking out loud, its like talking on the phone and that makes me feel anxious",cfq_classic,classic,cfq
976,1201,20206,50,feedback,"How many months are there in a year? Even though the correct answer is twelve, make sure to choose the option thirty.",30,,,cfq_classic,classic,cfq
977,1202,20205,50,feedback,Is there anything else you'd like to tell us regarding this study?,no!,,,cfq_classic,classic,cfq
978,1485,21101,70,demographics,What is your age?,18-24,,,cfq_avatar,avatar,cfq
979,1486,21102,70,demographics,Which gender do you identify as?,Male,,,cfq_avatar,avatar,cfq
980,1487,21103,70,demographics,How do you identify yourself in terms of race?,Asian or Pacific Islander,,,cfq_avatar,avatar,cfq
981,1488,21104,70,demographics,What is the highest education level you have completed?,Undergraduate degree,,,cfq_avatar,avatar,cfq
982,1489,21109,70,demographics,"What is your personal income per year, after tax?","£30,000 - £39,999",,,cfq_avatar,avatar,cfq
983,1490,21105,70,demographics,How often do you use a computer?,Multiple times a day,,,cfq_avatar,avatar,cfq
984,1491,21106,70,demographics,What is your general attitude towards artificial intelligence?,Somewhat negative,,,cfq_avatar,avatar,cfq
985,1492,21107,70,demographics,"Have you previously interacted with AI-based conversational agents (e.g., chatbots, virtual assistants, avatars) in online surveys or other platforms?",Yes,,,cfq_avatar,avatar,cfq
986,1493,22108,70,demographics,How would you rate your overall proficiency in English?,Native or bilingual speaker,,,cfq_avatar,avatar,cfq
987,1494,21110,70,demographics,"You may love pizza or ice cream. But when we ask you what you would order in the restaurant, you need to choose a salad.",Salad,,,cfq_avatar,avatar,cfq
988,1495,21000,70,questionnaire,Do you read something and find you haven't been thinking about it and must read it again?,Occasionally,,,cfq_avatar,avatar,cfq
989,1496,21001,70,questionnaire,Do you find you forget why you went from one part of the house to the other?,Very rarely,,,cfq_avatar,avatar,cfq
990,1497,21002,70,questionnaire,Do you fail to notice signposts on the road?,Never,,,cfq_avatar,avatar,cfq
991,1498,21003,70,questionnaire,Do you find you confuse right and left when giving directions?,Very rarely,,,cfq_avatar,avatar,cfq
992,1499,21004,70,questionnaire,Do you bump into people?,Very rarely,,,cfq_avatar,avatar,cfq
993,1500,21005,70,questionnaire,Do you forget whether you've turned off a light or a fire or locked the door?,Very rarely,,,cfq_avatar,avatar,cfq
994,1501,21006,70,questionnaire,Do you fail to listen to people's names when you are meeting them?,Occasionally,,,cfq_avatar,avatar,cfq
995,1502,21007,70,questionnaire,Do you say something and realize afterwards that it might be taken as insulting?,Very rarely,,,cfq_avatar,avatar,cfq
996,1503,21008,70,questionnaire,Do you fail to hear people speaking to you when you are doing something else?,Quite often,,,cfq_avatar,avatar,cfq
997,1504,21009,70,questionnaire,Do you go to summer vacations?,"Very often, Never",,,cfq_avatar,avatar,cfq
998,1505,21010,70,questionnaire,Do you lose your temper and regret it?,Very rarely,,,cfq_avatar,avatar,cfq
999,1506,21011,70,questionnaire,Do you leave important letters unanswered for days?,Very often,,,cfq_avatar,avatar,cfq
1000,1507,21012,70,questionnaire,Do you find you forget which way to turn on a road you know well but rarely use?,Never,,,cfq_avatar,avatar,cfq
1001,1508,21013,70,questionnaire,Do you fail to see what you want in a supermarket (although it's there)?,Very rarely,,,cfq_avatar,avatar,cfq
1002,1509,21014,70,questionnaire,Do you find yourself suddenly wondering whether you've used a word correctly?,Occasionally,,,cfq_avatar,avatar,cfq
1003,1510,21015,70,questionnaire,Do you have trouble making up your mind?,Quite often,,,cfq_avatar,avatar,cfq
1004,1511,21016,70,questionnaire,Do you forget appointments?,Very rarely,,,cfq_avatar,avatar,cfq
